gene	abs_delta_pool	instability_score	pooled_rank	instability_rank	rank_displacement	masked
RvY_14767-1	0.19654467311938	0.131543466623913	9210	12610	-3400	FALSE
RvY_14322-1	0.301813635938554	0.131529904110857	6681	12611	-5930	FALSE
RvY_10662-1	0.100435128023921	0.131509359992254	11957	12612	-655	FALSE
RvY_18958-1	0.198409192484716	0.131483659719026	9160	12613	-3453	FALSE
RvY_05975-1	0.158755458449776	0.131474840556481	10239	12614	-2375	FALSE
RvY_07438	0.119585728344322	0.131402451446787	11387	12615	-1228	FALSE
RvY_06286	0.194688663585609	0.13136213691613	9265	12616	-3351	FALSE
RvY_11811	0.260282239736496	0.131358757761799	7657	12617	-4960	FALSE
RvY_03727-1	0.166181049848561	0.131316855939667	10052	12618	-2566	FALSE
RvY_18531-1	0.217246151397603	0.131219758608521	8667	12619	-3952	FALSE
RvY_03914-1	0.753605163342346	0.131210267378447	1282	12620	-11338	FALSE
RvY_18278-1	0.273214927567906	0.131189277319641	7348	12621	-5273	FALSE
RvY_13446	0.120038061312687	0.131159232285872	11377	12622	-1245	FALSE
RvY_11971-1	0.156686628979468	0.131117014865658	10283	12623	-2340	FALSE
RvY_12363-1	0.148072540752315	0.131116103149696	10542	12624	-2082	FALSE
RvY_06630-1	0.106662984741601	0.131072486135542	11747	12625	-878	FALSE
RvY_06444-1	0.0657600690545142	0.131044756863583	13079	12626	453	FALSE
RvY_18718-1	0.345623305297156	0.131029413382707	5756	12627	-6871	FALSE
RvY_17253-1	0.126463294914458	0.130946704978398	11176	12628	-1452	FALSE
RvY_06198-1	0.597161704616434	0.130936282966339	2307	12629	-10322	FALSE
RvY_04221-1	0.000640053093658111	0.130871235892937	15159	12630	2529	FALSE
RvY_08178-1	0.211525621320431	0.130794282424835	8810	12631	-3821	FALSE
RvY_15073-1	0.00498683958214397	0.130674167260525	15045	12632	2413	FALSE
RvY_18393-1	0.266054683380158	0.130637961260656	7515	12633	-5118	FALSE
RvY_14876	0.405933960657491	0.130597790985618	4675	12634	-7959	FALSE
RvY_08708-1	1.00436030517327	0.130529536197394	460	12635	-12175	FALSE
RvY_13673-1	0.210156729604599	0.130512397431813	8859	12636	-3777	FALSE
RvY_04373-1	0.604598210778624	0.130433379675485	2238	12637	-10399	FALSE
RvY_10866-1	0.246132072075761	0.130430137126273	7951	12638	-4687	FALSE
RvY_15179	0.985413080165802	0.130417474279362	489	12639	-12150	FALSE
RvY_06866-1	0.0344110726084557	0.130401440735181	14095	12640	1455	FALSE
RvY_13614	0.961655651920124	0.130393724104507	542	12641	-12099	FALSE
RvY_10482-1	0.419141786440598	0.130371064369926	4473	12642	-8169	FALSE
RvY_00805-1	0.062864311979931	0.130360030910801	13164	12643	521	FALSE
RvY_08448	0.518312675872375	0.130343548199287	3092	12644	-9552	FALSE
RvY_11415-1	0.269901600433688	0.130324266832471	7419	12645	-5226	FALSE
RvY_12522-1	0.266974825974486	0.130299231884128	7495	12646	-5151	FALSE
RvY_00440-1	0.22938197928864	0.1302949011643	8377	12647	-4270	FALSE
RvY_11735-1	0.419502935113304	0.130225845606217	4465	12648	-8183	FALSE
RvY_09431-1	0.47843156154836	0.130210396860136	3596	12649	-9053	FALSE
RvY_17617-1	0.203517780173437	0.130097320296064	9017	12650	-3633	FALSE
RvY_19100-1	0.562936639368203	0.129945283510117	2621	12651	-10030	FALSE
RvY_06755-1	0.409354985663688	0.129900639056377	4623	12652	-8029	FALSE
RvY_04480-1	0.115891482775352	0.129868998833361	11496	12653	-1157	FALSE
RvY_12129	0.170403695345545	0.129848040978348	9936	12654	-2718	FALSE
RvY_15583-1	0.512496694359106	0.129734370139519	3158	12655	-9497	FALSE
RvY_07153-1	0.149544498751025	0.129634675809078	10512	12656	-2144	FALSE
RvY_05159-1	0.0848553745446345	0.129619880663699	12417	12657	-240	FALSE
RvY_15541-1	0.175806309032367	0.129615367667734	9772	12658	-2886	FALSE
RvY_16149-1	0.0784705655444933	0.129599061526396	12644	12659	-15	FALSE
RvY_03088-1	1.15330293838798	0.129572541240651	230	12660	-12430	FALSE
RvY_00120-2	0.453775322425761	0.129517595288714	3939	12661	-8722	FALSE
RvY_16174-1	0.396477057634732	0.129465510601872	4825	12662	-7837	FALSE
RvY_00477-1	0.350959752003652	0.129383953724441	5641	12663	-7022	FALSE
RvY_09357-1	0.201304331570391	0.129261708898665	9075	12664	-3589	FALSE
RvY_11854-1	0.255742268399272	0.129248988768383	7755	12665	-4910	FALSE
RvY_18549-1	0.256144748550977	0.129203550717342	7747	12666	-4919	FALSE
RvY_02828-1	0.442614004330544	0.129185248228447	4106	12667	-8561	FALSE
RvY_00854-1	0.00684670902903584	0.129184868459793	14989	12668	2321	FALSE
RvY_02772-1	0.138085463229949	0.129170019179938	10821	12669	-1848	FALSE
RvY_09181-1	0.0172735341155894	0.129119013028164	14654	12670	1984	FALSE
RvY_14894	0.470953761105484	0.129100798676787	3686	12671	-8985	FALSE
RvY_18014-1	0.0548268275065178	0.129071489754926	13439	12672	767	FALSE
RvY_02323-1	0.0892249141442267	0.129002916753263	12283	12673	-390	FALSE
RvY_05831-1	0.0795509000700472	0.128971926501332	12610	12674	-64	FALSE
RvY_12274-1	0.218193218068588	0.128935438269027	8646	12675	-4029	FALSE
RvY_05479-1	0.634377352732672	0.128872172293958	2003	12676	-10673	FALSE
RvY_17323-1	0.259154851342238	0.128792277959301	7687	12677	-4990	FALSE
RvY_05750-1	0.77601408428794	0.128741243236897	1177	12678	-11501	FALSE
RvY_11921	0.991569123780719	0.12856432826218	482	12679	-12197	FALSE
RvY_03964-1	0.464976053427003	0.128437279770489	3775	12680	-8905	FALSE
RvY_13470-1	0.0865137229384505	0.128413416918418	12368	12681	-313	FALSE
RvY_16683-1	0.282390545660484	0.128240830120046	7124	12682	-5558	FALSE
RvY_05964	0.416004574730616	0.128228418690618	4515	12683	-8168	FALSE
RvY_08875-1	0.12548931796622	0.128223679533875	11209	12684	-1475	FALSE
RvY_03375	1.14246921587053	0.128104498874396	246	12685	-12439	FALSE
RvY_07232-1	0.179315518558713	0.128090681777211	9674	12686	-3012	FALSE
RvY_04232-1	0.0389945009480464	0.128063828869693	13933	12687	1246	FALSE
RvY_08787-1	0.0593432404145045	0.128020993751301	13274	12688	586	FALSE
RvY_01662-1	0.28565898794977	0.127996359133582	7055	12689	-5634	FALSE
RvY_10088-1	0.254514863038706	0.127972923736597	7781	12690	-4909	FALSE
RvY_11202-1	0.470474564604058	0.127957099850875	3696	12691	-8995	FALSE
RvY_14255-1	0.0567027209446263	0.127924355440529	13373	12692	681	FALSE
RvY_02609-1	0.307978349709058	0.12787773822774	6539	12693	-6154	FALSE
RvY_05789-1	0.415202049110373	0.127808630798351	4528	12694	-8166	FALSE
RvY_13589-1	0.277211257015754	0.127802500060604	7251	12695	-5444	FALSE
RvY_01759-1	0.440288588127793	0.127772118679984	4133	12696	-8563	FALSE
RvY_10626-1	0.110362369644257	0.127722408861491	11648	12697	-1049	FALSE
RvY_11903-1	0.92122993742039	0.127636931686334	639	12698	-12059	FALSE
RvY_12374	0.205332536391452	0.1276004252457	8957	12699	-3742	FALSE
RvY_12507-1	0.440038064708448	0.127554319207882	4137	12700	-8563	FALSE
RvY_10084-1	0.196216257221454	0.127521520453025	9221	12701	-3480	FALSE
RvY_06972-1	0.0108081031928116	0.127491226578156	14864	12702	2162	FALSE
RvY_14014-1	0.172399259226224	0.127487236759555	9868	12703	-2835	FALSE
RvY_15017-1	0.36686265415088	0.127461965388593	5340	12704	-7364	FALSE
RvY_19205-1	0.0852109435353423	0.127431793752248	12408	12705	-297	FALSE
RvY_09932-1	0.00785125483383453	0.127430020547054	14962	12706	2256	FALSE
RvY_14025-1	0.212556923046249	0.127418902814135	8783	12707	-3924	FALSE
RvY_19261-1	0.213335189376689	0.127387596399988	8763	12708	-3945	FALSE
RvY_04804	0.0867345429554298	0.127352553047435	12360	12709	-349	FALSE
RvY_00166-1	0.544912575027921	0.127280394862818	2799	12710	-9911	FALSE
RvY_09865-1	0.00663612903146493	0.127199885280535	14995	12711	2284	FALSE
RvY_01156-1	0.332996288067379	0.127045361824319	6014	12712	-6698	FALSE
RvY_18111-1	0.3193444348291	0.127025447083629	6312	12713	-6401	FALSE
RvY_10664-1	0.0147811734107597	0.127012111288954	14741	12714	2027	FALSE
RvY_15879-1	0.0669355507569307	0.126981293514824	13033	12715	318	FALSE
RvY_12547-1	0.094410787420351	0.126944252580926	12120	12716	-596	FALSE
RvY_12253-1	0.102792277530461	0.126926680781977	11876	12717	-841	FALSE
RvY_01828-1	0.121801010698655	0.126792891840443	11322	12718	-1396	FALSE
RvY_06440-1	0.146938367168965	0.126726998967365	10574	12719	-2145	FALSE
RvY_15668-1	0.151344946366079	0.126612052368022	10459	12720	-2261	FALSE
RvY_01429-1	0.430579588363104	0.126590068182555	4293	12721	-8428	FALSE
RvY_12830-1	0.449916017604009	0.126588290354992	4001	12722	-8721	FALSE
RvY_05443-1	0.24125711034241	0.126384829908769	8074	12723	-4649	FALSE
RvY_03748-1	0.526419818742093	0.126373449474223	3009	12724	-9715	FALSE
RvY_16181	0.319312764271557	0.126338500832975	6313	12725	-6412	FALSE
RvY_13997-1	0.441341106019594	0.126087566310012	4124	12726	-8602	FALSE
RvY_08928-1	0.342282993110937	0.126054050747675	5819	12727	-6908	FALSE
RvY_09686	0.409206552173034	0.126037828513586	4628	12728	-8100	FALSE
RvY_14268-1	0.296319197327275	0.125961066581074	6804	12729	-5925	FALSE
RvY_09036	0.238756615513733	0.125897783475723	8128	12730	-4602	FALSE
RvY_10524-1	0.0659703399539513	0.125856703810976	13071	12731	340	FALSE
RvY_09188-1	0.385348643894831	0.125821595710769	4996	12732	-7736	FALSE
RvY_19036-1	0.0568934357995055	0.125748336692397	13366	12733	633	FALSE
RvY_17767	0.337556163861316	0.125677062765078	5923	12734	-6811	FALSE
RvY_12414-1	0.0983767589609243	0.12563703446069	12006	12735	-729	FALSE
RvY_15203-1	0.156087972567226	0.125632335709789	10301	12736	-2435	FALSE
RvY_07017-1	0.118007317252407	0.125625212972503	11428	12737	-1309	FALSE
RvY_10566-1	0.0899557701803317	0.125535063920012	12259	12738	-479	FALSE
RvY_16426-1	0.0140951298036178	0.125501538405486	14760	12739	2021	FALSE
RvY_06865	0.273326149683294	0.125491019179121	7344	12740	-5396	FALSE
RvY_12219-1	1.41480947505159	0.125430669724842	75	12741	-12666	FALSE
RvY_10820	0.621718895182919	0.125383539999731	2096	12742	-10646	FALSE
RvY_12635-1	0.0852932564157509	0.125345974898041	12406	12743	-337	FALSE
RvY_12592-1	0.0840807754043063	0.125057990383795	12452	12744	-292	FALSE
RvY_00777-1	0.183495045094909	0.12501360852336	9545	12745	-3200	FALSE
RvY_19423-1	0.155029578100086	0.124999214219403	10332	12746	-2414	FALSE
RvY_08964	0.241800355448227	0.12499392653842	8055	12747	-4692	FALSE
RvY_11888-1	0.457600809425337	0.124911650839305	3895	12748	-8853	FALSE
RvY_01671-1	0.0597455665517135	0.124714431182948	13261	12749	512	FALSE
RvY_13766-1	0.0680162861009768	0.124578307113287	12999	12750	249	FALSE
RvY_03898	0.129149296324282	0.124540072682612	11094	12751	-1657	FALSE
RvY_11099-1	0.0103617618897562	0.124530453563463	14881	12752	2129	FALSE
RvY_08557-1	0.0528577941196335	0.124436056989971	13496	12753	743	FALSE
RvY_05734-1	0.0881773011462315	0.124413180393966	12321	12754	-433	FALSE
RvY_08685	0.589765167113242	0.124407195469566	2380	12755	-10375	FALSE
RvY_11378-1	0.00636834499472805	0.124399576847135	15005	12756	2249	FALSE
RvY_11806-1	0.30951738124582	0.124369779669722	6508	12757	-6249	FALSE
RvY_03604-1	0.324640549632395	0.124322206937798	6185	12758	-6573	FALSE
RvY_03803-1	0.243666372180325	0.124160321721789	8010	12759	-4749	FALSE
RvY_13921-1	0.312746300794418	0.124144226376688	6437	12760	-6323	FALSE
RvY_14513-1	0.0831830314901358	0.124118420818329	12494	12761	-267	FALSE
RvY_13678-1	0.151734538400557	0.124106111521772	10440	12762	-2322	FALSE
RvY_16791-1	0.22905851130956	0.124041592551888	8383	12763	-4380	FALSE
RvY_02852-1	0.551559369019676	0.124040230475678	2737	12764	-10027	FALSE
RvY_01157-1	0.0276111219537185	0.124013683750621	14338	12765	1573	FALSE
RvY_07915-1	0.155361823245174	0.123974475888333	10323	12766	-2443	FALSE
RvY_08629-1	0.378136487737944	0.123812084675788	5141	12767	-7626	FALSE
RvY_09019-1	0.255823969512353	0.123789257325767	7753	12768	-5015	FALSE
RvY_00773	0.698334615357231	0.123755859275264	1561	12769	-11208	FALSE
RvY_04717-1	0.0459783698125005	0.123701299903518	13721	12770	951	FALSE
RvY_14985-1	0.846639030470803	0.1236757216616	873	12771	-11898	FALSE
RvY_10171-1	0.619993931999426	0.123605043570978	2109	12772	-10663	FALSE
RvY_07496-1	0.261895203033824	0.12351808625041	7623	12773	-5150	FALSE
RvY_07205-1	0.272078836135595	0.123504203240555	7370	12774	-5404	FALSE
RvY_01634-1	0.134633017167102	0.12349959896007	10930	12775	-1845	FALSE
RvY_03338-1	0.360808427308145	0.123387035528428	5457	12776	-7319	FALSE
RvY_16453-1	0.0179597612561917	0.123378457650437	14637	12777	1860	FALSE
RvY_14529-1	0.465062912866475	0.123374034596724	3770	12778	-9008	FALSE
RvY_13798-1	0.30083171352188	0.123236096949467	6702	12779	-6077	FALSE
RvY_08807-1	0.235887291208115	0.123122940247234	8207	12780	-4573	FALSE
RvY_05196-1	0.239436358545921	0.123107992237876	8115	12781	-4666	FALSE
RvY_11482	0.199323511798299	0.123014280816705	9132	12782	-3650	FALSE
RvY_11606-1	0.123174518090595	0.122979580150921	11288	12783	-1495	FALSE
RvY_00515-1	0.0252399885613173	0.122932925646219	14417	12784	1633	FALSE
RvY_08758-1	0.21766075727194	0.122845942895491	8660	12785	-4125	FALSE
RvY_04964-1	0.122128300919698	0.122763019319954	11319	12786	-1467	FALSE
RvY_13265-1	0.171294112058059	0.122645584352238	9902	12787	-2885	FALSE
RvY_03408-1	0.141664655139389	0.122558247219797	10712	12788	-2076	FALSE
RvY_04758-1	0.0602887257178439	0.12244608490288	13240	12789	451	FALSE
RvY_10953-1	0.616568110658248	0.122332216369062	2132	12790	-10658	FALSE
RvY_04360	0.527057257188144	0.122306167995207	2997	12791	-9794	FALSE
RvY_13205-1	0.00149447208859499	0.122179937280807	15137	12792	2345	FALSE
RvY_00275-1	0.195873563566728	0.122142955896256	9231	12793	-3562	FALSE
RvY_17894-1	0.368529516025772	0.122127014733017	5308	12794	-7486	FALSE
RvY_16163-1	0.0886629051385608	0.122075007672335	12307	12795	-488	FALSE
RvY_01657-1	0.317251338740572	0.122066323496794	6360	12796	-6436	FALSE
RvY_05363-1	0.163619327880379	0.122004380337373	10114	12797	-2683	FALSE
RvY_13540-1	0.188988926659942	0.121814160029571	9399	12798	-3399	FALSE
RvY_09823-1	0.0833878252557057	0.121793313416877	12488	12799	-311	FALSE
RvY_11316-1	0.471569418337521	0.121778643517121	3680	12800	-9120	FALSE
RvY_01651-1	0.238374451656051	0.121553386909247	8139	12801	-4662	FALSE
RvY_06177-1	0.0212131752256717	0.121304396235836	14545	12802	1743	FALSE
RvY_15506-1	0.0882659519730229	0.121172894124551	12320	12803	-483	FALSE
RvY_04654-1	0.598484335851378	0.121061173838445	2297	12804	-10507	FALSE
RvY_09881	0.458920017610909	0.120920830059475	3869	12805	-8936	FALSE
RvY_01256-1	0.189673223302053	0.120851330497624	9387	12806	-3419	FALSE
RvY_02910-1	0.207837603837283	0.120800118340219	8907	12807	-3900	FALSE
RvY_06918-1	0.359280769503679	0.120754162957014	5480	12808	-7328	FALSE
RvY_14392-1	0.00842412532538184	0.120749630301979	14940	12809	2131	FALSE
RvY_11375	0.38135073150639	0.120749457530467	5084	12810	-7726	FALSE
RvY_08298-1	0.308303334939534	0.120587770560135	6535	12811	-6276	FALSE
RvY_17444-1	0.00831163560113701	0.120573710359532	14946	12812	2134	FALSE
RvY_00996-1	0.266617873603423	0.120563733930499	7502	12813	-5311	FALSE
RvY_15390-1	0.0376082788489498	0.120560691251396	13984	12814	1170	FALSE
RvY_06678	0.17043135204031	0.120529879851108	9935	12815	-2880	FALSE
RvY_04990-1	0.0424236187269251	0.120496957543919	13810	12816	994	FALSE
RvY_03611-1	0.0200326360296694	0.120484615508916	14578	12817	1761	FALSE
RvY_01682-1	0.353938435139021	0.120398416580178	5581	12818	-7237	FALSE
RvY_08634	0.208309477950845	0.120311683161753	8899	12819	-3920	FALSE
RvY_07729-1	0.11691187901807	0.120297070520408	11461	12820	-1359	FALSE
RvY_02707	0.190583325090158	0.120250389802077	9360	12821	-3461	FALSE
RvY_06334-1	0.0157576698623911	0.120140865108116	14708	12822	1886	FALSE
RvY_07764	0.0382856999601025	0.119894251059722	13960	12823	1137	FALSE
RvY_13072-1	0.676430219631923	0.119889959192808	1707	12824	-11117	FALSE
RvY_10098	0.103779304496047	0.119821166033879	11844	12825	-981	FALSE
RvY_02065-1	0.101731578060017	0.119751435290884	11915	12826	-911	FALSE
RvY_02881	0.28093157363249	0.119669862165073	7157	12827	-5670	FALSE
RvY_02597-1	0.102707739055687	0.119650626898795	11880	12828	-948	FALSE
RvY_13097-1	0.343796972859162	0.119573231109931	5795	12829	-7034	FALSE
RvY_07108	0.14397765501179	0.119550808581428	10658	12830	-2172	FALSE
RvY_05003-1	0.208255538032882	0.119508374222266	8901	12831	-3930	FALSE
RvY_12738	0.600741534807197	0.119448749653311	2275	12832	-10557	FALSE
RvY_06009	0.311152626792484	0.119443634446878	6465	12833	-6368	FALSE
RvY_07133-1	0.215273894203001	0.119409179779605	8724	12834	-4110	FALSE
RvY_13214-1	0.326353185213289	0.119386641422836	6148	12835	-6687	FALSE
RvY_03665-1	0.535161106467164	0.119328384699909	2916	12836	-9920	FALSE
RvY_05097-1	0.0248663029505565	0.11917659701399	14426	12837	1589	FALSE
RvY_04462-1	0.842838306628808	0.119137762520169	891	12838	-11947	FALSE
RvY_11387	0.0865918385806186	0.11912498032438	12365	12839	-474	FALSE
RvY_09613-1	0.656635557265087	0.119063434459353	1827	12840	-11013	FALSE
RvY_13416	0.280688066552494	0.119013685409058	7166	12841	-5675	FALSE
RvY_01469-1	0.460597910721935	0.118947011777192	3846	12842	-8996	FALSE
RvY_16696-1	0.154444621099514	0.118943946917627	10351	12843	-2492	FALSE
RvY_19061-1	0.570296760200233	0.11892626771974	2558	12844	-10286	FALSE
RvY_05692-1	0.0761894387680098	0.118784016392905	12717	12845	-128	FALSE
RvY_17034-1	0.428637043421702	0.118775352479662	4330	12846	-8516	FALSE
RvY_16227-1	0.274036802255551	0.118698228969243	7328	12847	-5519	FALSE
RvY_00293-1	0.544002058018863	0.118695784623781	2813	12848	-10035	FALSE
RvY_13341-1	0.0449295976715991	0.118665757308818	13748	12849	899	FALSE
RvY_00094-1	0.0671899491704133	0.118632254004011	13025	12850	175	FALSE
RvY_03617	0.364097332975894	0.118621438734907	5398	12851	-7453	FALSE
RvY_16313-1	0.105918152760925	0.118528034179473	11773	12852	-1079	FALSE
RvY_07268-1	0.368579730469362	0.118526548118533	5306	12853	-7547	FALSE
RvY_15584-1	0.21532048502952	0.118520114489658	8722	12854	-4132	FALSE
RvY_07032	0.672079039967825	0.118516653072356	1727	12855	-11128	FALSE
RvY_10397-1	0.42682671141972	0.118453206574348	4352	12856	-8504	FALSE
RvY_16398	0.184983461037679	0.118449951295104	9513	12857	-3344	FALSE
RvY_04664-1	0.113932050312071	0.118417333592809	11544	12858	-1314	FALSE
RvY_03652	0.337989856530438	0.118412965141112	5909	12859	-6950	FALSE
RvY_08957-1	0.218356996395288	0.118232008842964	8643	12860	-4217	FALSE
RvY_04709-1	0.662476455706399	0.118161919234737	1783	12861	-11078	FALSE
RvY_02381-1	0.0154601003810964	0.118026512524048	14718	12862	1856	FALSE
RvY_17669-1	0.159179710112118	0.117974293948181	10227	12863	-2636	FALSE
RvY_13115-1	0.283104292773785	0.117935673598933	7108	12864	-5756	FALSE
RvY_04852-1	0.0737806523247304	0.117865121208523	12809	12865	-56	FALSE
RvY_01371-1	0.00265746356778163	0.11785739506874	15102	12866	2236	FALSE
RvY_07745-1	0.451376488278804	0.117851896037333	3978	12867	-8889	FALSE
RvY_16643-1	0.127517844568978	0.117850309988376	11143	12868	-1725	FALSE
RvY_15473-1	0.153833018749648	0.117825928732966	10369	12869	-2500	FALSE
RvY_13066	0.157665292192585	0.117784554017504	10262	12870	-2608	FALSE
RvY_02651-1	0.349939343207142	0.117762796671714	5662	12871	-7209	FALSE
RvY_16677	0.0853190540237225	0.117726577568867	12403	12872	-469	FALSE
RvY_09026-1	0.918090706013125	0.117633920797456	650	12873	-12223	FALSE
RvY_11384-1	0.690361292690856	0.117633526572415	1618	12874	-11256	FALSE
RvY_18303-1	0.489762418152286	0.117517277026366	3448	12875	-9427	FALSE
RvY_11942-1	0.0339132028369944	0.117475361105489	14113	12876	1237	FALSE
RvY_10196-1	0.376373195517669	0.117407885115063	5166	12877	-7711	FALSE
RvY_13948-1	0.256662365406758	0.117386553291563	7733	12878	-5145	FALSE
RvY_09764-1	0.657923398348789	0.117377232256124	1820	12879	-11059	FALSE
RvY_08774-1	0.340286471303541	0.117323063498418	5856	12880	-7024	FALSE
RvY_14744-1	0.0626676093698819	0.117234948184692	13171	12881	290	FALSE
RvY_10562-1	0.305827514056375	0.117186678550192	6590	12882	-6292	FALSE
RvY_15169-1	0.240711845310825	0.117164057222927	8085	12883	-4798	FALSE
RvY_16642	0.262859577885156	0.117107428554471	7606	12884	-5278	FALSE
RvY_12684-1	0.408119309088445	0.117064292854742	4649	12885	-8236	FALSE
RvY_18277-1	0.209111633216636	0.116987264660294	8883	12886	-4003	FALSE
RvY_09346-1	0.0998812525753632	0.116983046910548	11972	12887	-915	FALSE
RvY_00303-1	0.736486394516627	0.116930193733848	1370	12888	-11518	FALSE
RvY_04371-1	0.223802689698662	0.116916467312797	8501	12889	-4388	FALSE
RvY_00995-1	0.336731815907674	0.116773608025862	5941	12890	-6949	FALSE
RvY_10833-1	0.490190678402599	0.116761979215613	3439	12891	-9452	FALSE
RvY_18146-1	0.637120894475904	0.116755137922139	1975	12892	-10917	FALSE
